hit_id,lane,channel,t_fine,t_coarse,root_hit_id,abs_ts_a,abs_ts_pre_rbcam,run_origin
670028051514097,0,17,0,19014,670028051514097,2249116000,2249252000,1
670045231383282,0,18,0,19014,670045231383282,2249148000,2249284000,1
670058116285171,0,19,0,19014,670058116285171,2249172000,2249308000,1
670075296154356,0,20,0,19014,670075296154356,2249204000,2249340000,1
670088181056245,0,21,0,19014,670088181056245,2249228000,2249364000,1
670105360925430,0,22,0,19014,670105360925430,2249260000,2249396000,1
670118245827319,0,23,0,19014,670118245827319,2249284000,2249420000,1
670135425696504,0,24,0,19014,670135425696504,2249316000,2249452000,1
670148310598393,0,25,0,19014,670148310598393,2249340000,2249476000,1
670165490467578,0,26,0,19014,670165490467578,2249372000,2249508000,1
670178375369467,0,27,0,19014,670178375369467,2249396000,2249532000,1
670195555238652,0,28,0,19014,670195555238652,2249428000,2249564000,1
670208440140541,0,29,0,19014,670208440140541,2249452000,2249588000,1
670225620009726,0,30,0,19014,670225620009726,2249484000,2249620000,1
670238504911615,0,31,0,19014,670238504911615,2249508000,2249644000,1
673683068683008,0,0,0,22626,673683068683008,2255924000,2256060000,1
673695953584897,0,1,0,22626,673695953584897,2255948000,2256084000,1
673713133454082,0,2,0,22626,673713133454082,2255980000,2256116000,1
673726018355971,0,3,0,22626,673726018355971,2256004000,2256140000,1
673743198225156,0,4,0,22626,673743198225156,2256036000,2256172000,1
673756083127045,0,5,0,22626,673756083127045,2256060000,2256196000,1
673773262996230,0,6,0,22626,673773262996230,2256092000,2256228000,1
673786147898119,0,7,0,22626,673786147898119,2256116000,2256252000,1
673803327767304,0,8,0,22626,673803327767304,2256148000,2256284000,1
673816212669193,0,9,0,22626,673816212669193,2256172000,2256308000,1
673833392538378,0,10,0,22626,673833392538378,2256204000,2256340000,1
673846277440267,0,11,0,22626,673846277440267,2256228000,2256364000,1
673863457309452,0,12,0,22626,673863457309452,2256260000,2256396000,1
673876342211341,0,13,0,22626,673876342211341,2256284000,2256420000,1
673893522080526,0,14,0,22626,673893522080526,2256316000,2256452000,1
673906406982415,0,15,0,22626,673906406982415,2256340000,2256476000,1
673923586851600,0,16,0,22626,673923586851600,2256372000,2256508000,1
673936471753489,0,17,0,22626,673936471753489,2256396000,2256532000,1
673953651622674,0,18,0,22626,673953651622674,2256428000,2256564000,1
673966536524563,0,19,0,22626,673966536524563,2256452000,2256588000,1
673983716393748,0,20,0,22626,673983716393748,2256484000,2256620000,1
673996601295637,0,21,0,22626,673996601295637,2256508000,2256644000,1
674013781164822,0,22,0,22626,674013781164822,2256540000,2256676000,1
674026666066711,0,23,0,22626,674026666066711,2256564000,2256700000,1
674043845935896,0,24,0,22626,674043845935896,2256596000,2256732000,1
674056730837785,0,25,0,22626,674056730837785,2256620000,2256756000,1
674073910706970,0,26,0,22626,674073910706970,2256652000,2256788000,1
674086795608859,0,27,0,22626,674086795608859,2256676000,2256812000,1
674103975478044,0,28,0,22626,674103975478044,2256708000,2256844000,1
674116860379933,0,29,0,22626,674116860379933,2256732000,2256868000,1
674134040249118,0,30,0,22626,674134040249118,2256764000,2256900000,1
674146925151007,0,31,0,22626,674146925151007,2256788000,2256924000,1
681499909161760,0,0,0,1,681499909161760,2270484000,2270620000,1
681512794063649,0,1,0,1,681512794063649,2270508000,2270644000,1
681529973932834,0,2,0,1,681529973932834,2270540000,2270676000,1
681542858834723,0,3,0,1,681542858834723,2270564000,2270700000,1
681560038703908,0,4,0,1,681560038703908,2270596000,2270732000,1
681572923605797,0,5,0,1,681572923605797,2270620000,2270756000,1
681590103474982,0,6,0,1,681590103474982,2270652000,2270788000,1
681602988376871,0,7,0,1,681602988376871,2270676000,2270812000,1
681620168246056,0,8,0,1,681620168246056,2270708000,2270844000,1
681633053147945,0,9,0,1,681633053147945,2270732000,2270868000,1
681650233017130,0,10,0,1,681650233017130,2270764000,2270900000,1
681663117919019,0,11,0,1,681663117919019,2270788000,2270924000,1
681680297788204,0,12,0,1,681680297788204,2270820000,2270956000,1
681693182690093,0,13,0,1,681693182690093,2270844000,2270980000,1
681710362559278,0,14,0,1,681710362559278,2270876000,2271012000,1
681723247461167,0,15,0,1,681723247461167,2270900000,2271036000,1
681740427330352,0,16,0,1,681740427330352,2270932000,2271068000,1
681753312232241,0,17,0,1,681753312232241,2270956000,2271092000,1
681770492101426,0,18,0,1,681770492101426,2270988000,2271124000,1
681783377003315,0,19,0,1,681783377003315,2271012000,2271148000,1
681800556872500,0,20,0,1,681800556872500,2271044000,2271180000,1
681813441774389,0,21,0,1,681813441774389,2271068000,2271204000,1
681830621643574,0,22,0,1,681830621643574,2271100000,2271236000,1
681843506545463,0,23,0,1,681843506545463,2271124000,2271260000,1
681860686414648,0,24,0,1,681860686414648,2271156000,2271292000,1
681873571316537,0,25,0,1,681873571316537,2271180000,2271316000,1
681890751185722,0,26,0,1,681890751185722,2271212000,2271348000,1
681903636087611,0,27,0,1,681903636087611,2271236000,2271372000,1
681920815956796,0,28,0,1,681920815956796,2271268000,2271404000,1
681933700858685,0,29,0,1,681933700858685,2271292000,2271428000,1
681950880727870,0,30,0,1,681950880727870,2271324000,2271460000,1
681963765629759,0,31,0,1,681963765629759,2271348000,2271484000,1
685408329401152,0,0,0,9923,685408329401152,2277764000,2277900000,1
685421214303041,0,1,0,9923,685421214303041,2277788000,2277924000,1
685438394172226,0,2,0,9923,685438394172226,2277820000,2277956000,1
685451279074115,0,3,0,9923,685451279074115,2277844000,2277980000,1
685468458943300,0,4,0,9923,685468458943300,2277876000,2278012000,1
685481343845189,0,5,0,9923,685481343845189,2277900000,2278036000,1
685498523714374,0,6,0,9923,685498523714374,2277932000,2278068000,1
685511408616263,0,7,0,9923,685511408616263,2277956000,2278092000,1
685528588485448,0,8,0,9923,685528588485448,2277988000,2278124000,1
685541473387337,0,9,0,9923,685541473387337,2278012000,2278148000,1
685558653256522,0,10,0,9923,685558653256522,2278044000,2278180000,1
685571538158411,0,11,0,9923,685571538158411,2278068000,2278204000,1
685588718027596,0,12,0,9923,685588718027596,2278100000,2278236000,1
685601602929485,0,13,0,9923,685601602929485,2278124000,2278260000,1
685618782798670,0,14,0,9923,685618782798670,2278156000,2278292000,1
685631667700559,0,15,0,9923,685631667700559,2278180000,2278316000,1
685648847569744,0,16,0,9923,685648847569744,2278212000,2278348000,1
685661732471633,0,17,0,9923,685661732471633,2278236000,2278372000,1
685678912340818,0,18,0,9923,685678912340818,2278268000,2278404000,1
685691797242707,0,19,0,9923,685691797242707,2278292000,2278428000,1
685708977111892,0,20,0,9923,685708977111892,2278324000,2278460000,1
685721862013781,0,21,0,9923,685721862013781,2278348000,2278484000,1
685739041882966,0,22,0,9923,685739041882966,2278380000,2278516000,1
685751926784855,0,23,0,9923,685751926784855,2278404000,2278540000,1
685769106654040,0,24,0,9923,685769106654040,2278436000,2278572000,1
685781991555929,0,25,0,9923,685781991555929,2278460000,2278596000,1
685799171425114,0,26,0,9923,685799171425114,2278492000,2278628000,1
685812056327003,0,27,0,9923,685812056327003,2278516000,2278652000,1
685829236196188,0,28,0,9923,685829236196188,2278548000,2278684000,1
685842121098077,0,29,0,9923,685842121098077,2278572000,2278708000,1
685859300967262,0,30,0,9923,685859300967262,2278604000,2278740000,1
685872185869151,0,31,0,9923,685872185869151,2278628000,2278764000,1
689316749640544,0,0,0,21346,689316749640544,2285044000,2285180000,1
689329634542433,0,1,0,21346,689329634542433,2285068000,2285204000,1
689346814411618,0,2,0,21346,689346814411618,2285100000,2285236000,1
689359699313507,0,3,0,21346,689359699313507,2285124000,2285260000,1
689376879182692,0,4,0,21346,689376879182692,2285156000,2285292000,1
689389764084581,0,5,0,21346,689389764084581,2285180000,2285316000,1
689406943953766,0,6,0,21346,689406943953766,2285212000,2285348000,1
689419828855655,0,7,0,21346,689419828855655,2285236000,2285372000,1
689437008724840,0,8,0,21346,689437008724840,2285268000,2285404000,1
689449893626729,0,9,0,21346,689449893626729,2285292000,2285428000,1
689467073495914,0,10,0,21346,689467073495914,2285324000,2285460000,1
689479958397803,0,11,0,21346,689479958397803,2285348000,2285484000,1
689497138266988,0,12,0,21346,689497138266988,2285380000,2285516000,1
689510023168877,0,13,0,21346,689510023168877,2285404000,2285540000,1
689527203038062,0,14,0,21346,689527203038062,2285436000,2285572000,1
689540087939951,0,15,0,21346,689540087939951,2285460000,2285596000,1
689557267809136,0,16,0,21346,689557267809136,2285492000,2285628000,1
689570152711025,0,17,0,21346,689570152711025,2285516000,2285652000,1
689587332580210,0,18,0,21346,689587332580210,2285548000,2285684000,1
689600217482099,0,19,0,21346,689600217482099,2285572000,2285708000,1
689617397351284,0,20,0,21346,689617397351284,2285604000,2285740000,1
689630282253173,0,21,0,21346,689630282253173,2285628000,2285764000,1
689647462122358,0,22,0,21346,689647462122358,2285660000,2285796000,1
689660347024247,0,23,0,21346,689660347024247,2285684000,2285820000,1
689677526893432,0,24,0,21346,689677526893432,2285716000,2285852000,1
689690411795321,0,25,0,21346,689690411795321,2285740000,2285876000,1
689707591664506,0,26,0,21346,689707591664506,2285772000,2285908000,1
689720476566395,0,27,0,21346,689720476566395,2285796000,2285932000,1
689737656435580,0,28,0,21346,689737656435580,2285828000,2285964000,1
689750541337469,0,29,0,21346,689750541337469,2285852000,2285988000,1
689767721206654,0,30,0,21346,689767721206654,2285884000,2286020000,1
689780606108543,0,31,0,21346,689780606108543,2285908000,2286044000,1
697133590119296,0,0,0,8080,697133590119296,2299604000,2299740000,1
697146475021185,0,1,0,8080,697146475021185,2299628000,2299764000,1
697163654890370,0,2,0,8080,697163654890370,2299660000,2299796000,1
697176539792259,0,3,0,8080,697176539792259,2299684000,2299820000,1
697193719661444,0,4,0,8080,697193719661444,2299716000,2299852000,1
697206604563333,0,5,0,8080,697206604563333,2299740000,2299876000,1
697223784432518,0,6,0,8080,697223784432518,2299772000,2299908000,1
697236669334407,0,7,0,8080,697236669334407,2299796000,2299932000,1
697253849203592,0,8,0,8080,697253849203592,2299828000,2299964000,1
697266734105481,0,9,0,8080,697266734105481,2299852000,2299988000,1
697283913974666,0,10,0,8080,697283913974666,2299884000,2300020000,1
697296798876555,0,11,0,8080,697296798876555,2299908000,2300044000,1
697313978745740,0,12,0,8080,697313978745740,2299940000,2300076000,1
697326863647629,0,13,0,8080,697326863647629,2299964000,2300100000,1
697344043516814,0,14,0,8080,697344043516814,2299996000,2300132000,1
697356928418703,0,15,0,8080,697356928418703,2300020000,2300156000,1
697374108287888,0,16,0,8080,697374108287888,2300052000,2300188000,1
697386993189777,0,17,0,8080,697386993189777,2300076000,2300212000,1
697404173058962,0,18,0,8080,697404173058962,2300108000,2300244000,1
697417057960851,0,19,0,8080,697417057960851,2300132000,2300268000,1
697434237830036,0,20,0,8080,697434237830036,2300164000,2300300000,1
697447122731925,0,21,0,8080,697447122731925,2300188000,2300324000,1
697464302601110,0,22,0,8080,697464302601110,2300220000,2300356000,1
697477187502999,0,23,0,8080,697477187502999,2300244000,2300380000,1
697494367372184,0,24,0,8080,697494367372184,2300276000,2300412000,1
697507252274073,0,25,0,8080,697507252274073,2300300000,2300436000,1
697524432143258,0,26,0,8080,697524432143258,2300332000,2300468000,1
697537317045147,0,27,0,8080,697537317045147,2300356000,2300492000,1
697554496914332,0,28,0,8080,697554496914332,2300388000,2300524000,1
697567381816221,0,29,0,8080,697567381816221,2300412000,2300548000,1
697584561685406,0,30,0,8080,697584561685406,2300444000,2300580000,1
697597446587295,0,31,0,8080,697597446587295,2300468000,2300604000,1
701042010358688,0,0,0,19223,701042010358688,2306884000,2307020000,1
701054895260577,0,1,0,19223,701054895260577,2306908000,2307044000,1
701072075129762,0,2,0,19223,701072075129762,2306940000,2307076000,1
701084960031651,0,3,0,19223,701084960031651,2306964000,2307100000,1
701102139900836,0,4,0,19223,701102139900836,2306996000,2307132000,1
701115024802725,0,5,0,19223,701115024802725,2307020000,2307156000,1
701132204671910,0,6,0,19223,701132204671910,2307052000,2307188000,1
701145089573799,0,7,0,19223,701145089573799,2307076000,2307212000,1
701162269442984,0,8,0,19223,701162269442984,2307108000,2307244000,1
701175154344873,0,9,0,19223,701175154344873,2307132000,2307268000,1
701192334214058,0,10,0,19223,701192334214058,2307164000,2307300000,1
701205219115947,0,11,0,19223,701205219115947,2307188000,2307324000,1
701222398985132,0,12,0,19223,701222398985132,2307220000,2307356000,1
701235283887021,0,13,0,19223,701235283887021,2307244000,2307380000,1
701252463756206,0,14,0,19223,701252463756206,2307276000,2307412000,1
701265348658095,0,15,0,19223,701265348658095,2307300000,2307436000,1
701282528527280,0,16,0,19223,701282528527280,2307332000,2307468000,1
701295413429169,0,17,0,19223,701295413429169,2307356000,2307492000,1
701312593298354,0,18,0,19223,701312593298354,2307388000,2307524000,1
701325478200243,0,19,0,19223,701325478200243,2307412000,2307548000,1
701342658069428,0,20,0,19223,701342658069428,2307444000,2307580000,1
701355542971317,0,21,0,19223,701355542971317,2307468000,2307604000,1
701372722840502,0,22,0,19223,701372722840502,2307500000,2307636000,1
701385607742391,0,23,0,19223,701385607742391,2307524000,2307660000,1
701402787611576,0,24,0,19223,701402787611576,2307556000,2307692000,1
701415672513465,0,25,0,19223,701415672513465,2307580000,2307716000,1
701432852382650,0,26,0,19223,701432852382650,2307612000,2307748000,1
701445737284539,0,27,0,19223,701445737284539,2307636000,2307772000,1
701462917153724,0,28,0,19223,701462917153724,2307668000,2307804000,1
701475802055613,0,29,0,19223,701475802055613,2307692000,2307828000,1
701492981924798,0,30,0,19223,701492981924798,2307724000,2307860000,1
701505866826687,0,31,0,19223,701505866826687,2307748000,2307884000,1
704950430598080,0,0,0,32078,704950430598080,2314164000,2314300000,1
704963315499969,0,1,0,32078,704963315499969,2314188000,2314324000,1
704980495369154,0,2,0,32078,704980495369154,2314220000,2314356000,1
704993380271043,0,3,0,32078,704993380271043,2314244000,2314380000,1
705010560140228,0,4,0,32078,705010560140228,2314276000,2314412000,1
705023445042117,0,5,0,32078,705023445042117,2314300000,2314436000,1
705040624911302,0,6,0,32078,705040624911302,2314332000,2314468000,1
705053509813191,0,7,0,32078,705053509813191,2314356000,2314492000,1
705070689682376,0,8,0,32078,705070689682376,2314388000,2314524000,1
705083574584265,0,9,0,32078,705083574584265,2314412000,2314548000,1
705100754453450,0,10,0,32078,705100754453450,2314444000,2314580000,1
705113639355339,0,11,0,32078,705113639355339,2314468000,2314604000,1
705130819224524,0,12,0,32078,705130819224524,2314500000,2314636000,1
705143704126413,0,13,0,32078,705143704126413,2314524000,2314660000,1
705160883995598,0,14,0,32078,705160883995598,2314556000,2314692000,1
705173768897487,0,15,0,32078,705173768897487,2314580000,2314716000,1
705190948766672,0,16,0,32078,705190948766672,2314612000,2314748000,1
705203833668561,0,17,0,32078,705203833668561,2314636000,2314772000,1
705221013537746,0,18,0,32078,705221013537746,2314668000,2314804000,1
705233898439635,0,19,0,32078,705233898439635,2314692000,2314828000,1
705251078308820,0,20,0,32078,705251078308820,2314724000,2314860000,1
705263963210709,0,21,0,32078,705263963210709,2314748000,2314884000,1
705281143079894,0,22,0,32078,705281143079894,2314780000,2314916000,1
705294027981783,0,23,0,32078,705294027981783,2314804000,2314940000,1
705311207850968,0,24,0,32078,705311207850968,2314836000,2314972000,1
705324092752857,0,25,0,32078,705324092752857,2314860000,2314996000,1
705341272622042,0,26,0,32078,705341272622042,2314892000,2315028000,1
708858850837467,0,27,0,32078,708858850837467,2321444000,2321580000,1
708876030706652,0,28,0,32078,708876030706652,2321476000,2321612000,1
708888915608541,0,29,0,32078,708888915608541,2321500000,2321636000,1
708906095477726,0,30,0,32078,708906095477726,2321532000,2321668000,1
708918980379615,0,31,0,32078,708918980379615,2321556000,2321692000,1
712767271076832,0,0,0,9600,712767271076832,2328724000,2328860000,1
712780155978721,0,1,0,9600,712780155978721,2328748000,2328884000,1
712797335847906,0,2,0,9600,712797335847906,2328780000,2328916000,1
712810220749795,0,3,0,9600,712810220749795,2328804000,2328940000,1
712827400618980,0,4,0,9600,712827400618980,2328836000,2328972000,1
712840285520869,0,5,0,9600,712840285520869,2328860000,2328996000,1
712857465390054,0,6,0,9600,712857465390054,2328892000,2329028000,1
712870350291943,0,7,0,9600,712870350291943,2328916000,2329052000,1
712887530161128,0,8,0,9600,712887530161128,2328948000,2329084000,1
712900415063017,0,9,0,9600,712900415063017,2328972000,2329108000,1
712917594932202,0,10,0,9600,712917594932202,2329004000,2329140000,1
712930479834091,0,11,0,9600,712930479834091,2329028000,2329164000,1
712947659703276,0,12,0,9600,712947659703276,2329060000,2329196000,1
712960544605165,0,13,0,9600,712960544605165,2329084000,2329220000,1
712977724474350,0,14,0,9600,712977724474350,2329116000,2329252000,1
712990609376239,0,15,0,9600,712990609376239,2329140000,2329276000,1
713007789245424,0,16,0,9600,713007789245424,2329172000,2329308000,1
713020674147313,0,17,0,9600,713020674147313,2329196000,2329332000,1
713037854016498,0,18,0,9600,713037854016498,2329228000,2329364000,1
713050738918387,0,19,0,9600,713050738918387,2329252000,2329388000,1
713067918787572,0,20,0,9600,713067918787572,2329284000,2329420000,1
713080803689461,0,21,0,9600,713080803689461,2329308000,2329444000,1
713097983558646,0,22,0,9600,713097983558646,2329340000,2329476000,1
713110868460535,0,23,0,9600,713110868460535,2329364000,2329500000,1
713128048329720,0,24,0,9600,713128048329720,2329396000,2329532000,1
713140933231609,0,25,0,9600,713140933231609,2329420000,2329556000,1
713158113100794,0,26,0,9600,713158113100794,2329452000,2329588000,1
713170998002683,0,27,0,9600,713170998002683,2329476000,2329612000,1
713188177871868,0,28,0,9600,713188177871868,2329508000,2329644000,1
713201062773757,0,29,0,9600,713201062773757,2329532000,2329668000,1
713218242642942,0,30,0,9600,713218242642942,2329564000,2329700000,1
713231127544831,0,31,0,9600,713231127544831,2329588000,2329724000,1
716675691316224,0,0,0,15820,716675691316224,2336004000,2336140000,1
716688576218113,0,1,0,15820,716688576218113,2336028000,2336164000,1
716705756087298,0,2,0,15820,716705756087298,2336060000,2336196000,1
716718640989187,0,3,0,15820,716718640989187,2336084000,2336220000,1
716735820858372,0,4,0,15820,716735820858372,2336116000,2336252000,1
716748705760261,0,5,0,15820,716748705760261,2336140000,2336276000,1
716765885629446,0,6,0,15820,716765885629446,2336172000,2336308000,1
716778770531335,0,7,0,15820,716778770531335,2336196000,2336332000,1
716795950400520,0,8,0,15820,716795950400520,2336228000,2336364000,1
716808835302409,0,9,0,15820,716808835302409,2336252000,2336388000,1
716826015171594,0,10,0,15820,716826015171594,2336284000,2336420000,1
716838900073483,0,11,0,15820,716838900073483,2336308000,2336444000,1
716856079942668,0,12,0,15820,716856079942668,2336340000,2336476000,1
716868964844557,0,13,0,15820,716868964844557,2336364000,2336500000,1
716886144713742,0,14,0,15820,716886144713742,2336396000,2336532000,1
716899029615631,0,15,0,15820,716899029615631,2336420000,2336556000,1
716916209484816,0,16,0,15820,716916209484816,2336452000,2336588000,1
716929094386705,0,17,0,15820,716929094386705,2336476000,2336612000,1
716946274255890,0,18,0,15820,716946274255890,2336508000,2336644000,1
716959159157779,0,19,0,15820,716959159157779,2336532000,2336668000,1
716976339026964,0,20,0,15820,716976339026964,2336564000,2336700000,1
716989223928853,0,21,0,15820,716989223928853,2336588000,2336724000,1
717006403798038,0,22,0,15820,717006403798038,2336620000,2336756000,1
717019288699927,0,23,0,15820,717019288699927,2336644000,2336780000,1
717036468569112,0,24,0,15820,717036468569112,2336676000,2336812000,1
717049353471001,0,25,0,15820,717049353471001,2336700000,2336836000,1
717066533340186,0,26,0,15820,717066533340186,2336732000,2336868000,1
717079418242075,0,27,0,15820,717079418242075,2336756000,2336892000,1
717096598111260,0,28,0,15820,717096598111260,2336788000,2336924000,1
717109483013149,0,29,0,15820,717109483013149,2336812000,2336948000,1
717126662882334,0,30,0,15820,717126662882334,2336844000,2336980000,1
717139547784223,0,31,0,15820,717139547784223,2336868000,2337004000,1
724492531794976,0,0,0,15494,724492531794976,2350564000,2350700000,1
724505416696865,0,1,0,15494,724505416696865,2350588000,2350724000,1
724522596566050,0,2,0,15494,724522596566050,2350620000,2350756000,1
724535481467939,0,3,0,15494,724535481467939,2350644000,2350780000,1
724552661337124,0,4,0,15494,724552661337124,2350676000,2350812000,1
724565546239013,0,5,0,15494,724565546239013,2350700000,2350836000,1
724582726108198,0,6,0,15494,724582726108198,2350732000,2350868000,1
724595611010087,0,7,0,15494,724595611010087,2350756000,2350892000,1
724612790879272,0,8,0,15494,724612790879272,2350788000,2350924000,1
724625675781161,0,9,0,15494,724625675781161,2350812000,2350948000,1
724642855650346,0,10,0,15494,724642855650346,2350844000,2350980000,1
724655740552235,0,11,0,15494,724655740552235,2350868000,2351004000,1
724672920421420,0,12,0,15494,724672920421420,2350900000,2351036000,1
724685805323309,0,13,0,15494,724685805323309,2350924000,2351060000,1
724702985192494,0,14,0,15494,724702985192494,2350956000,2351092000,1
724715870094383,0,15,0,15494,724715870094383,2350980000,2351116000,1
724733049963568,0,16,0,15494,724733049963568,2351012000,2351148000,1
724745934865457,0,17,0,15494,724745934865457,2351036000,2351172000,1
724763114734642,0,18,0,15494,724763114734642,2351068000,2351204000,1
724775999636531,0,19,0,15494,724775999636531,2351092000,2351228000,1
724793179505716,0,20,0,15494,724793179505716,2351124000,2351260000,1
724806064407605,0,21,0,15494,724806064407605,2351148000,2351284000,1
724823244276790,0,22,0,15494,724823244276790,2351180000,2351316000,1
724836129178679,0,23,0,15494,724836129178679,2351204000,2351340000,1
724853309047864,0,24,0,15494,724853309047864,2351236000,2351372000,1
724866193949753,0,25,0,15494,724866193949753,2351260000,2351396000,1
724883373818938,0,26,0,15494,724883373818938,2351292000,2351428000,1
724896258720827,0,27,0,15494,724896258720827,2351316000,2351452000,1
724913438590012,0,28,0,15494,724913438590012,2351348000,2351484000,1
724926323491901,0,29,0,15494,724926323491901,2351372000,2351508000,1
724943503361086,0,30,0,15494,724943503361086,2351404000,2351540000,1
724956388262975,0,31,0,15494,724956388262975,2351428000,2351564000,1
728400952034368,0,0,0,17636,728400952034368,2357844000,2357980000,1
728413836936257,0,1,0,17636,728413836936257,2357868000,2358004000,1
728431016805442,0,2,0,17636,728431016805442,2357900000,2358036000,1
728443901707331,0,3,0,17636,728443901707331,2357924000,2358060000,1
728461081576516,0,4,0,17636,728461081576516,2357956000,2358092000,1
728473966478405,0,5,0,17636,728473966478405,2357980000,2358116000,1
728491146347590,0,6,0,17636,728491146347590,2358012000,2358148000,1
728504031249479,0,7,0,17636,728504031249479,2358036000,2358172000,1
728521211118664,0,8,0,17636,728521211118664,2358068000,2358204000,1
728534096020553,0,9,0,17636,728534096020553,2358092000,2358228000,1
728551275889738,0,10,0,17636,728551275889738,2358124000,2358260000,1
728564160791627,0,11,0,17636,728564160791627,2358148000,2358284000,1
728581340660812,0,12,0,17636,728581340660812,2358180000,2358316000,1
728594225562701,0,13,0,17636,728594225562701,2358204000,2358340000,1
728611405431886,0,14,0,17636,728611405431886,2358236000,2358372000,1
728624290333775,0,15,0,17636,728624290333775,2358260000,2358396000,1
728641470202960,0,16,0,17636,728641470202960,2358292000,2358428000,1
728654355104849,0,17,0,17636,728654355104849,2358316000,2358452000,1
728671534974034,0,18,0,17636,728671534974034,2358348000,2358484000,1
728684419875923,0,19,0,17636,728684419875923,2358372000,2358508000,1
728701599745108,0,20,0,17636,728701599745108,2358404000,2358540000,1
728714484646997,0,21,0,17636,728714484646997,2358428000,2358564000,1
728731664516182,0,22,0,17636,728731664516182,2358460000,2358596000,1
728744549418071,0,23,0,17636,728744549418071,2358484000,2358620000,1
728761729287256,0,24,0,17636,728761729287256,2358516000,2358652000,1
728774614189145,0,25,0,17636,728774614189145,2358540000,2358676000,1
728791794058330,0,26,0,17636,728791794058330,2358572000,2358708000,1
728804678960219,0,27,0,17636,728804678960219,2358596000,2358732000,1
728821858829404,0,28,0,17636,728821858829404,2358628000,2358764000,1
728834743731293,0,29,0,17636,728834743731293,2358652000,2358788000,1
728851923600478,0,30,0,17636,728851923600478,2358684000,2358820000,1
728864808502367,0,31,0,17636,728864808502367,2358708000,2358844000,1
732309372273760,0,0,0,22635,732309372273760,2365124000,2365260000,1
732322257175649,0,1,0,22635,732322257175649,2365148000,2365284000,1
732339437044834,0,2,0,22635,732339437044834,2365180000,2365316000,1
732352321946723,0,3,0,22635,732352321946723,2365204000,2365340000,1
732369501815908,0,4,0,22635,732369501815908,2365236000,2365372000,1
732382386717797,0,5,0,22635,732382386717797,2365260000,2365396000,1
732399566586982,0,6,0,22635,732399566586982,2365292000,2365428000,1
732412451488871,0,7,0,22635,732412451488871,2365316000,2365452000,1
732429631358056,0,8,0,22635,732429631358056,2365348000,2365484000,1
732442516259945,0,9,0,22635,732442516259945,2365372000,2365508000,1
732459696129130,0,10,0,22635,732459696129130,2365404000,2365540000,1
732472581031019,0,11,0,22635,732472581031019,2365428000,2365564000,1
732489760900204,0,12,0,22635,732489760900204,2365460000,2365596000,1
732502645802093,0,13,0,22635,732502645802093,2365484000,2365620000,1
732519825671278,0,14,0,22635,732519825671278,2365516000,2365652000,1
732532710573167,0,15,0,22635,732532710573167,2365540000,2365676000,1
732549890442352,0,16,0,22635,732549890442352,2365572000,2365708000,1
732562775344241,0,17,0,22635,732562775344241,2365596000,2365732000,1
732579955213426,0,18,0,22635,732579955213426,2365628000,2365764000,1
732592840115315,0,19,0,22635,732592840115315,2365652000,2365788000,1
732610019984500,0,20,0,22635,732610019984500,2365684000,2365820000,1
732622904886389,0,21,0,22635,732622904886389,2365708000,2365844000,1
732640084755574,0,22,0,22635,732640084755574,2365740000,2365876000,1
732652969657463,0,23,0,22635,732652969657463,2365764000,2365900000,1
732670149526648,0,24,0,22635,732670149526648,2365796000,2365932000,1
732683034428537,0,25,0,22635,732683034428537,2365820000,2365956000,1
732700214297722,0,26,0,22635,732700214297722,2365852000,2365988000,1
732713099199611,0,27,0,22635,732713099199611,2365876000,2366012000,1
732730279068796,0,28,0,22635,732730279068796,2365908000,2366044000,1
732743163970685,0,29,0,22635,732743163970685,2365932000,2366068000,1
732760343839870,0,30,0,22635,732760343839870,2365964000,2366100000,1
732773228741759,0,31,0,22635,732773228741759,2365988000,2366124000,1
740126212752512,0,0,0,13508,740126212752512,2379684000,2379820000,1
740139097654401,0,1,0,13508,740139097654401,2379708000,2379844000,1
740156277523586,0,2,0,13508,740156277523586,2379740000,2379876000,1
740169162425475,0,3,0,13508,740169162425475,2379764000,2379900000,1
740186342294660,0,4,0,13508,740186342294660,2379796000,2379932000,1
740199227196549,0,5,0,13508,740199227196549,2379820000,2379956000,1
740216407065734,0,6,0,13508,740216407065734,2379852000,2379988000,1
740229291967623,0,7,0,13508,740229291967623,2379876000,2380012000,1
740246471836808,0,8,0,13508,740246471836808,2379908000,2380044000,1
740259356738697,0,9,0,13508,740259356738697,2379932000,2380068000,1
740276536607882,0,10,0,13508,740276536607882,2379964000,2380100000,1
740289421509771,0,11,0,13508,740289421509771,2379988000,2380124000,1
740306601378956,0,12,0,13508,740306601378956,2380020000,2380156000,1
740319486280845,0,13,0,13508,740319486280845,2380044000,2380180000,1
740336666150030,0,14,0,13508,740336666150030,2380076000,2380212000,1
740349551051919,0,15,0,13508,740349551051919,2380100000,2380236000,1
740366730921104,0,16,0,13508,740366730921104,2380132000,2380268000,1
740379615822993,0,17,0,13508,740379615822993,2380156000,2380292000,1
740396795692178,0,18,0,13508,740396795692178,2380188000,2380324000,1
740409680594067,0,19,0,13508,740409680594067,2380212000,2380348000,1
740426860463252,0,20,0,13508,740426860463252,2380244000,2380380000,1
740439745365141,0,21,0,13508,740439745365141,2380268000,2380404000,1
740456925234326,0,22,0,13508,740456925234326,2380300000,2380436000,1
740469810136215,0,23,0,13508,740469810136215,2380324000,2380460000,1
