time_ps,tap,valid,ready,sop,eop,error,is_hit,data_hex,decoded_asic,decoded_channel,decoded_t_fine,metadata_valid,metadata_hex
2001180000,0,1,1,1,1,0,0,0x1000000f7,0,0,0,0,0x0000000000000000
2001180000,4,1,1,1,1,0,0,0x1000000f7,0,0,0,0,0x0000000000000000
2017188000,0,1,1,1,1,0,0,0x1000000f7,0,0,0,0,0x0000000000000000
2017188000,4,1,1,1,1,0,0,0x1000000f7,0,0,0,0,0x0000000000000000
2017316000,1,1,1,1,1,0,0,0x1010000f7,4,0,0,0,0x0000000000000000
2017316000,5,1,1,1,1,0,0,0x1010000f7,4,0,0,0,0x0000000000000000
2017444000,2,1,1,1,1,0,0,0x1020000f7,8,0,0,0,0x0000000000000000
2017444000,6,1,1,1,1,0,0,0x1020000f7,8,0,0,0,0x0000000000000000
2017572000,3,1,1,1,1,0,0,0x1030000f7,12,0,0,0,0x0000000000000000
2017572000,7,1,1,1,1,0,0,0x1030000f7,12,0,0,0,0x0000000000000000
2017700000,0,1,1,1,1,0,0,0x1040000f7,0,0,0,0,0x0000000000000000
2017700000,4,1,1,1,1,0,0,0x1040000f7,0,0,0,0,0x0000000000000000
2017828000,1,1,1,1,1,0,0,0x1050000f7,4,0,0,0,0x0000000000000000
2017828000,5,1,1,1,1,0,0,0x1050000f7,4,0,0,0,0x0000000000000000
2017956000,2,1,1,1,1,0,0,0x1060000f7,8,0,0,0,0x0000000000000000
2017956000,6,1,1,1,1,0,0,0x1060000f7,8,0,0,0,0x0000000000000000
2018084000,3,1,1,1,1,0,0,0x1070000f7,12,0,0,0,0x0000000000000000
2018084000,7,1,1,1,1,0,0,0x1070000f7,12,0,0,0,0x0000000000000000
2018212000,0,1,1,1,1,0,0,0x1080000f7,0,0,0,0,0x0000000000000000
2018212000,4,1,1,1,1,0,0,0x1080000f7,0,0,0,0,0x0000000000000000
2018340000,1,1,1,1,1,0,0,0x1090000f7,4,0,0,0,0x0000000000000000
2018340000,5,1,1,1,1,0,0,0x1090000f7,4,0,0,0,0x0000000000000000
2018468000,2,1,1,1,1,0,0,0x10a0000f7,8,0,0,0,0x0000000000000000
2018468000,6,1,1,1,1,0,0,0x10a0000f7,8,0,0,0,0x0000000000000000
2018596000,3,1,1,1,1,0,0,0x10b0000f7,12,0,0,0,0x0000000000000000
2018596000,7,1,1,1,1,0,0,0x10b0000f7,12,0,0,0,0x0000000000000000
2018724000,0,1,1,1,1,0,0,0x10c0000f7,0,0,0,0,0x0000000000000000
2018724000,4,1,1,1,1,0,0,0x10c0000f7,0,0,0,0,0x0000000000000000
2018852000,1,1,1,1,1,0,0,0x10d0000f7,4,0,0,0,0x0000000000000000
2018852000,5,1,1,1,1,0,0,0x10d0000f7,4,0,0,0,0x0000000000000000
2018980000,2,1,1,1,1,0,0,0x10e0000f7,8,0,0,0,0x0000000000000000
2018980000,6,1,1,1,1,0,0,0x10e0000f7,8,0,0,0,0x0000000000000000
2019108000,3,1,1,1,1,0,0,0x10f0000f7,12,0,0,0,0x0000000000000000
2019108000,7,1,1,1,1,0,0,0x10f0000f7,12,0,0,0,0x0000000000000000
2019236000,0,1,1,1,1,0,0,0x1100000f7,0,0,0,0,0x0000000000000000
2019236000,4,1,1,1,1,0,0,0x1100000f7,0,0,0,0,0x0000000000000000
2019364000,1,1,1,1,1,0,0,0x1110000f7,4,0,0,0,0x0000000000000000
2019364000,5,1,1,1,1,0,0,0x1110000f7,4,0,0,0,0x0000000000000000
2019492000,2,1,1,1,1,0,0,0x1120000f7,8,0,0,0,0x0000000000000000
2019492000,6,1,1,1,1,0,0,0x1120000f7,8,0,0,0,0x0000000000000000
2019620000,3,1,1,1,1,0,0,0x1130000f7,12,0,0,0,0x0000000000000000
2019620000,7,1,1,1,1,0,0,0x1130000f7,12,0,0,0,0x0000000000000000
2019748000,0,1,1,1,1,0,0,0x1140000f7,0,0,0,0,0x0000000000000000
2019748000,4,1,1,1,1,0,0,0x1140000f7,0,0,0,0,0x0000000000000000
2019876000,1,1,1,1,1,0,0,0x1150000f7,4,0,0,0,0x0000000000000000
2019876000,5,1,1,1,1,0,0,0x1150000f7,4,0,0,0,0x0000000000000000
2020004000,2,1,1,1,1,0,0,0x1160000f7,8,0,0,0,0x0000000000000000
2020004000,6,1,1,1,1,0,0,0x1160000f7,8,0,0,0,0x0000000000000000
2020132000,3,1,1,1,1,0,0,0x1170000f7,12,0,0,0,0x0000000000000000
2020132000,7,1,1,1,1,0,0,0x1170000f7,12,0,0,0,0x0000000000000000
2020260000,0,1,1,1,1,0,0,0x1180000f7,0,0,0,0,0x0000000000000000
2020260000,4,1,1,1,1,0,0,0x1180000f7,0,0,0,0,0x0000000000000000
2020388000,1,1,1,1,1,0,0,0x1190000f7,4,0,0,0,0x0000000000000000
2020388000,5,1,1,1,1,0,0,0x1190000f7,4,0,0,0,0x0000000000000000
2020516000,2,1,1,1,1,0,0,0x11a0000f7,8,0,0,0,0x0000000000000000
2020516000,6,1,1,1,1,0,0,0x11a0000f7,8,0,0,0,0x0000000000000000
2020644000,3,1,1,1,1,0,0,0x11b0000f7,12,0,0,0,0x0000000000000000
2020644000,7,1,1,1,1,0,0,0x11b0000f7,12,0,0,0,0x0000000000000000
2020772000,0,1,1,1,1,0,0,0x11c0000f7,0,0,0,0,0x0000000000000000
2020772000,4,1,1,1,1,0,0,0x11c0000f7,0,0,0,0,0x0000000000000000
2020900000,1,1,1,1,1,0,0,0x11d0000f7,4,0,0,0,0x0000000000000000
2020900000,5,1,1,1,1,0,0,0x11d0000f7,4,0,0,0,0x0000000000000000
2021028000,2,1,1,1,1,0,0,0x11e0000f7,8,0,0,0,0x0000000000000000
2021028000,6,1,1,1,1,0,0,0x11e0000f7,8,0,0,0,0x0000000000000000
2021156000,3,1,1,1,1,0,0,0x11f0000f7,12,0,0,0,0x0000000000000000
2021156000,7,1,1,1,1,0,0,0x11f0000f7,12,0,0,0,0x0000000000000000
2021284000,0,1,1,1,1,0,0,0x1200000f7,0,0,0,0,0x0000000000000000
2021284000,4,1,1,1,1,0,0,0x1200000f7,0,0,0,0,0x0000000000000000
2021412000,1,1,1,1,1,0,0,0x1210000f7,4,0,0,0,0x0000000000000000
2021412000,5,1,1,1,1,0,0,0x1210000f7,4,0,0,0,0x0000000000000000
2021540000,2,1,1,1,1,0,0,0x1220000f7,8,0,0,0,0x0000000000000000
2021540000,6,1,1,1,1,0,0,0x1220000f7,8,0,0,0,0x0000000000000000
2021668000,3,1,1,1,1,0,0,0x1230000f7,12,0,0,0,0x0000000000000000
2021668000,7,1,1,1,1,0,0,0x1230000f7,12,0,0,0,0x0000000000000000
2021796000,0,1,1,1,1,0,0,0x1240000f7,0,0,0,0,0x0000000000000000
2021796000,4,1,1,1,1,0,0,0x1240000f7,0,0,0,0,0x0000000000000000
2021924000,1,1,1,1,1,0,0,0x1250000f7,4,0,0,0,0x0000000000000000
2021924000,5,1,1,1,1,0,0,0x1250000f7,4,0,0,0,0x0000000000000000
2022052000,2,1,1,1,1,0,0,0x1260000f7,8,0,0,0,0x0000000000000000
2022052000,6,1,1,1,1,0,0,0x1260000f7,8,0,0,0,0x0000000000000000
2022180000,3,1,1,1,1,0,0,0x1270000f7,12,0,0,0,0x0000000000000000
2022180000,7,1,1,1,1,0,0,0x1270000f7,12,0,0,0,0x0000000000000000
2022308000,0,1,1,1,1,0,0,0x1280000f7,0,0,0,0,0x0000000000000000
2022308000,4,1,1,1,1,0,0,0x1280000f7,0,0,0,0,0x0000000000000000
2022436000,1,1,1,1,1,0,0,0x1290000f7,4,0,0,0,0x0000000000000000
2022436000,5,1,1,1,1,0,0,0x1290000f7,4,0,0,0,0x0000000000000000
2022564000,2,1,1,1,1,0,0,0x12a0000f7,8,0,0,0,0x0000000000000000
2022564000,6,1,1,1,1,0,0,0x12a0000f7,8,0,0,0,0x0000000000000000
2022692000,3,1,1,1,1,0,0,0x12b0000f7,12,0,0,0,0x0000000000000000
2022692000,7,1,1,1,1,0,0,0x12b0000f7,12,0,0,0,0x0000000000000000
2022820000,0,1,1,1,1,0,0,0x12c0000f7,0,0,0,0,0x0000000000000000
2022820000,4,1,1,1,1,0,0,0x12c0000f7,0,0,0,0,0x0000000000000000
2022948000,1,1,1,1,1,0,0,0x12d0000f7,4,0,0,0,0x0000000000000000
2022948000,5,1,1,1,1,0,0,0x12d0000f7,4,0,0,0,0x0000000000000000
2023076000,2,1,1,1,1,0,0,0x12e0000f7,8,0,0,0,0x0000000000000000
2023076000,6,1,1,1,1,0,0,0x12e0000f7,8,0,0,0,0x0000000000000000
2023204000,3,1,1,1,1,0,0,0x12f0000f7,12,0,0,0,0x0000000000000000
2023204000,7,1,1,1,1,0,0,0x12f0000f7,12,0,0,0,0x0000000000000000
2023332000,0,1,1,1,1,0,0,0x1300000f7,0,0,0,0,0x0000000000000000
2023332000,4,1,1,1,1,0,0,0x1300000f7,0,0,0,0,0x0000000000000000
2023460000,1,1,1,1,1,0,0,0x1310000f7,4,0,0,0,0x0000000000000000
2023460000,5,1,1,1,1,0,0,0x1310000f7,4,0,0,0,0x0000000000000000
2023588000,2,1,1,1,1,0,0,0x1320000f7,8,0,0,0,0x0000000000000000
2023588000,6,1,1,1,1,0,0,0x1320000f7,8,0,0,0,0x0000000000000000
2023716000,3,1,1,1,1,0,0,0x1330000f7,12,0,0,0,0x0000000000000000
2023716000,7,1,1,1,1,0,0,0x1330000f7,12,0,0,0,0x0000000000000000
2023844000,0,1,1,1,1,0,0,0x1340000f7,0,0,0,0,0x0000000000000000
2023844000,4,1,1,1,1,0,0,0x1340000f7,0,0,0,0,0x0000000000000000
2023972000,1,1,1,1,1,0,0,0x1350000f7,4,0,0,0,0x0000000000000000
2023972000,5,1,1,1,1,0,0,0x1350000f7,4,0,0,0,0x0000000000000000
2024100000,2,1,1,1,1,0,0,0x1360000f7,8,0,0,0,0x0000000000000000
2024100000,6,1,1,1,1,0,0,0x1360000f7,8,0,0,0,0x0000000000000000
2024228000,3,1,1,1,1,0,0,0x1370000f7,12,0,0,0,0x0000000000000000
2024228000,7,1,1,1,1,0,0,0x1370000f7,12,0,0,0,0x0000000000000000
2024356000,0,1,1,1,1,0,0,0x1380000f7,0,0,0,0,0x0000000000000000
2024356000,4,1,1,1,1,0,0,0x1380000f7,0,0,0,0,0x0000000000000000
2024484000,1,1,1,1,1,0,0,0x1390000f7,4,0,0,0,0x0000000000000000
2024484000,5,1,1,1,1,0,0,0x1390000f7,4,0,0,0,0x0000000000000000
2024612000,2,1,1,1,1,0,0,0x13a0000f7,8,0,0,0,0x0000000000000000
2024612000,6,1,1,1,1,0,0,0x13a0000f7,8,0,0,0,0x0000000000000000
2024740000,3,1,1,1,1,0,0,0x13b0000f7,12,0,0,0,0x0000000000000000
2024740000,7,1,1,1,1,0,0,0x13b0000f7,12,0,0,0,0x0000000000000000
2024868000,0,1,1,1,1,0,0,0x13c0000f7,0,0,0,0,0x0000000000000000
2024868000,4,1,1,1,1,0,0,0x13c0000f7,0,0,0,0,0x0000000000000000
2024996000,1,1,1,1,1,0,0,0x13d0000f7,4,0,0,0,0x0000000000000000
2024996000,5,1,1,1,1,0,0,0x13d0000f7,4,0,0,0,0x0000000000000000
2025124000,2,1,1,1,1,0,0,0x13e0000f7,8,0,0,0,0x0000000000000000
2025124000,6,1,1,1,1,0,0,0x13e0000f7,8,0,0,0,0x0000000000000000
2025252000,3,1,1,1,1,0,0,0x13f0000f7,12,0,0,0,0x0000000000000000
2025252000,7,1,1,1,1,0,0,0x13f0000f7,12,0,0,0,0x0000000000000000
2025380000,0,1,1,1,1,0,0,0x1400000f7,0,0,0,0,0x0000000000000000
2025380000,4,1,1,1,1,0,0,0x1400000f7,0,0,0,0,0x0000000000000000
2025508000,1,1,1,1,1,0,0,0x1410000f7,4,0,0,0,0x0000000000000000
2025508000,5,1,1,1,1,0,0,0x1410000f7,4,0,0,0,0x0000000000000000
2025636000,2,1,1,1,1,0,0,0x1420000f7,8,0,0,0,0x0000000000000000
2025636000,6,1,1,1,1,0,0,0x1420000f7,8,0,0,0,0x0000000000000000
2025764000,3,1,1,1,1,0,0,0x1430000f7,12,0,0,0,0x0000000000000000
2025764000,7,1,1,1,1,0,0,0x1430000f7,12,0,0,0,0x0000000000000000
2025892000,0,1,1,1,1,0,0,0x1440000f7,0,0,0,0,0x0000000000000000
2025892000,4,1,1,1,1,0,0,0x1440000f7,0,0,0,0,0x0000000000000000
2026020000,1,1,1,1,1,0,0,0x1450000f7,4,0,0,0,0x0000000000000000
2026020000,5,1,1,1,1,0,0,0x1450000f7,4,0,0,0,0x0000000000000000
2026148000,2,1,1,1,1,0,0,0x1460000f7,8,0,0,0,0x0000000000000000
2026148000,6,1,1,1,1,0,0,0x1460000f7,8,0,0,0,0x0000000000000000
2026276000,3,1,1,1,1,0,0,0x1470000f7,12,0,0,0,0x0000000000000000
2026276000,7,1,1,1,1,0,0,0x1470000f7,12,0,0,0,0x0000000000000000
2026404000,0,1,1,1,1,0,0,0x1480000f7,0,0,0,0,0x0000000000000000
2026404000,4,1,1,1,1,0,0,0x1480000f7,0,0,0,0,0x0000000000000000
2026532000,1,1,1,1,1,0,0,0x1490000f7,4,0,0,0,0x0000000000000000
2026532000,5,1,1,1,1,0,0,0x1490000f7,4,0,0,0,0x0000000000000000
2026660000,2,1,1,1,1,0,0,0x14a0000f7,8,0,0,0,0x0000000000000000
2026660000,6,1,1,1,1,0,0,0x14a0000f7,8,0,0,0,0x0000000000000000
2026788000,3,1,1,1,1,0,0,0x14b0000f7,12,0,0,0,0x0000000000000000
2026788000,7,1,1,1,1,0,0,0x14b0000f7,12,0,0,0,0x0000000000000000
2026916000,0,1,1,1,1,0,0,0x14c0000f7,0,0,0,0,0x0000000000000000
2026916000,4,1,1,1,1,0,0,0x14c0000f7,0,0,0,0,0x0000000000000000
2027044000,1,1,1,1,1,0,0,0x14d0000f7,4,0,0,0,0x0000000000000000
2027044000,5,1,1,1,1,0,0,0x14d0000f7,4,0,0,0,0x0000000000000000
2027172000,6,1,1,1,1,0,0,0x14e0000f7,8,0,0,0,0x0000000000000000
2027180000,2,1,1,1,0,0,0,0x14e0020f7,8,0,16,0,0x0000000000000000
2027212000,2,1,1,0,0,0,1,0x0cXX00000,X,0,0,1,0x0001ef681X000000
2027244000,2,1,1,0,0,0,1,0x0cXX20000,X,1,0,1,0x0001ef6b1X000001
2027276000,2,1,1,0,0,0,1,0x0cXX40000,X,2,0,1,0x0001ef6f1X000002
2027300000,3,1,1,1,1,0,0,0x14f0000f7,12,0,0,0,0x0000000000000000
2027300000,7,1,1,1,1,0,0,0x14f0000f7,12,0,0,0,0x0000000000000000
2027308000,2,1,1,0,0,0,1,0x0cXX60000,X,3,0,1,0x0001ef721X000003
2027340000,2,1,1,0,0,0,1,0x0cXX80000,X,4,0,1,0x0001ef761X000004
2027372000,2,1,1,0,0,0,1,0x0cXXa0000,X,5,0,1,0x0001ef791X000005
2027404000,2,1,1,0,0,0,1,0x0cXXc0000,X,6,0,1,0x0001ef7d1X000006
2027428000,0,1,1,1,1,0,0,0x1500000f7,0,0,0,0,0x0000000000000000
2027428000,4,1,1,1,1,0,0,0x1500000f7,0,0,0,0,0x0000000000000000
2027436000,2,1,1,0,0,0,1,0x0cXXe0000,X,7,0,1,0x0001ef801X000007
2027468000,2,1,1,0,0,0,1,0x0cXX00000,X,8,0,1,0x0001ef841X000008
2027500000,2,1,1,0,0,0,1,0x0cXX20000,X,9,0,1,0x0001ef871X000009
2027532000,2,1,1,0,0,0,1,0x0cXX40000,X,10,0,1,0x0001ef8b1X00000a
2027556000,1,1,1,1,1,0,0,0x1510000f7,4,0,0,0,0x0000000000000000
2027556000,5,1,1,1,1,0,0,0x1510000f7,4,0,0,0,0x0000000000000000
2027564000,2,1,1,0,0,0,1,0x0cXX60000,X,11,0,1,0x0001ef8e1X00000b
2027596000,2,1,1,0,0,0,1,0x0cXX80000,X,12,0,1,0x0001ef921X00000c
2027628000,2,1,1,0,0,0,1,0x0cXXa0000,X,13,0,1,0x0001ef951X00000d
2027660000,2,1,1,0,0,0,1,0x0cXXc0000,X,14,0,1,0x0001ef991X00000e
2027684000,6,1,1,1,1,0,0,0x1520000f7,8,0,0,0,0x0000000000000000
2027692000,2,1,1,0,0,0,1,0x0cXXe0000,X,15,0,1,0x0001ef9c1X00000f
2027724000,2,1,1,0,0,0,1,0x0cXX00000,X,16,0,1,0x0001efa01X000010
2027756000,2,1,1,0,0,0,1,0x0cXX20000,X,17,0,1,0x0001efa31X000011
2027788000,2,1,1,0,0,0,1,0x0cXX40000,X,18,0,1,0x0001efa71X000012
2027812000,3,1,1,1,1,0,0,0x1530000f7,12,0,0,0,0x0000000000000000
2027812000,7,1,1,1,1,0,0,0x1530000f7,12,0,0,0,0x0000000000000000
2027820000,2,1,1,0,0,0,1,0x0cXX60000,X,19,0,1,0x0001efaa1X000013
2027852000,2,1,1,0,0,0,1,0x0cXX80000,X,20,0,1,0x0001efae1X000014
2027884000,2,1,1,0,0,0,1,0x0cXXa0000,X,21,0,1,0x0001efb11X000015
2027916000,2,1,1,0,0,0,1,0x0cXXc0000,X,22,0,1,0x0001efb51X000016
2027940000,0,1,1,1,1,0,0,0x1540000f7,0,0,0,0,0x0000000000000000
2027940000,4,1,1,1,1,0,0,0x1540000f7,0,0,0,0,0x0000000000000000
2027948000,2,1,1,0,0,0,1,0x0cXXe0000,X,23,0,1,0x0001efb81X000017
2027980000,2,1,1,0,0,0,1,0x0cXX00000,X,24,0,1,0x0001efbc1X000018
2028012000,2,1,1,0,0,0,1,0x0cXX20000,X,25,0,1,0x0001efbf1X000019
2028044000,2,1,1,0,0,0,1,0x0cXX40000,X,26,0,1,0x0001efc31X00001a
2028068000,1,1,1,1,1,0,0,0x1550000f7,4,0,0,0,0x0000000000000000
2028068000,5,1,1,1,1,0,0,0x1550000f7,4,0,0,0,0x0000000000000000
2028076000,2,1,1,0,0,0,1,0x0cXX60000,X,27,0,1,0x0001efc61X00001b
2028108000,2,1,1,0,0,0,1,0x0cXX80000,X,28,0,1,0x0001efca1X00001c
2028140000,2,1,1,0,0,0,1,0x0cXXa0000,X,29,0,1,0x0001efcd1X00001d
2028172000,2,1,1,0,0,0,1,0x0cXXc0000,X,30,0,1,0x0001efd11X00001e
2028196000,6,1,1,1,1,0,0,0x1560000f7,8,0,0,0,0x0000000000000000
2028204000,2,1,1,0,1,0,1,0x0cXXe0000,X,31,0,1,0x0001efd41X00001f
2028284000,2,1,1,1,1,0,0,0x1520000f7,8,0,0,0,0x0000000000000000
2028324000,3,1,1,1,1,0,0,0x1570000f7,12,0,0,0,0x0000000000000000
2028324000,7,1,1,1,1,0,0,0x1570000f7,12,0,0,0,0x0000000000000000
2028364000,2,1,1,1,1,0,0,0x1560000f7,8,0,0,0,0x0000000000000000
2028452000,0,1,1,1,1,0,0,0x1580000f7,0,0,0,0,0x0000000000000000
2028452000,4,1,1,1,1,0,0,0x1580000f7,0,0,0,0,0x0000000000000000
2028580000,1,1,1,1,1,0,0,0x1590000f7,4,0,0,0,0x0000000000000000
2028580000,5,1,1,1,1,0,0,0x1590000f7,4,0,0,0,0x0000000000000000
2028708000,2,1,1,1,1,0,0,0x15a0000f7,8,0,0,0,0x0000000000000000
2028708000,6,1,1,1,1,0,0,0x15a0000f7,8,0,0,0,0x0000000000000000
2028836000,3,1,1,1,1,0,0,0x15b0000f7,12,0,0,0,0x0000000000000000
2028836000,7,1,1,1,1,0,0,0x15b0000f7,12,0,0,0,0x0000000000000000
2028964000,0,1,1,1,1,0,0,0x15c0000f7,0,0,0,0,0x0000000000000000
2028964000,4,1,1,1,1,0,0,0x15c0000f7,0,0,0,0,0x0000000000000000
2029092000,1,1,1,1,1,0,0,0x15d0000f7,4,0,0,0,0x0000000000000000
2029092000,5,1,1,1,1,0,0,0x15d0000f7,4,0,0,0,0x0000000000000000
2029220000,2,1,1,1,1,0,0,0x15e0000f7,8,0,0,0,0x0000000000000000
2029220000,6,1,1,1,1,0,0,0x15e0000f7,8,0,0,0,0x0000000000000000
2029348000,3,1,1,1,1,0,0,0x15f0000f7,12,0,0,0,0x0000000000000000
2029348000,7,1,1,1,1,0,0,0x15f0000f7,12,0,0,0,0x0000000000000000
2029476000,0,1,1,1,1,0,0,0x1600000f7,0,0,0,0,0x0000000000000000
2029476000,4,1,1,1,1,0,0,0x1600000f7,0,0,0,0,0x0000000000000000
2029604000,1,1,1,1,1,0,0,0x1610000f7,4,0,0,0,0x0000000000000000
2029604000,5,1,1,1,1,0,0,0x1610000f7,4,0,0,0,0x0000000000000000
2029732000,2,1,1,1,1,0,0,0x1620000f7,8,0,0,0,0x0000000000000000
2029732000,6,1,1,1,1,0,0,0x1620000f7,8,0,0,0,0x0000000000000000
2029860000,3,1,1,1,1,0,0,0x1630000f7,12,0,0,0,0x0000000000000000
2029860000,7,1,1,1,1,0,0,0x1630000f7,12,0,0,0,0x0000000000000000
2029988000,0,1,1,1,1,0,0,0x1640000f7,0,0,0,0,0x0000000000000000
2029988000,4,1,1,1,1,0,0,0x1640000f7,0,0,0,0,0x0000000000000000
2030116000,1,1,1,1,1,0,0,0x1650000f7,4,0,0,0,0x0000000000000000
2030116000,5,1,1,1,1,0,0,0x1650000f7,4,0,0,0,0x0000000000000000
2030244000,2,1,1,1,1,0,0,0x1660000f7,8,0,0,0,0x0000000000000000
2030244000,6,1,1,1,1,0,0,0x1660000f7,8,0,0,0,0x0000000000000000
2030372000,3,1,1,1,1,0,0,0x1670000f7,12,0,0,0,0x0000000000000000
2030372000,7,1,1,1,1,0,0,0x1670000f7,12,0,0,0,0x0000000000000000
2030500000,0,1,1,1,1,0,0,0x1680000f7,0,0,0,0,0x0000000000000000
2030500000,4,1,1,1,1,0,0,0x1680000f7,0,0,0,0,0x0000000000000000
2030628000,1,1,1,1,1,0,0,0x1690000f7,4,0,0,0,0x0000000000000000
2030628000,5,1,1,1,1,0,0,0x1690000f7,4,0,0,0,0x0000000000000000
2030756000,2,1,1,1,1,0,0,0x16a0000f7,8,0,0,0,0x0000000000000000
2030756000,6,1,1,1,1,0,0,0x16a0000f7,8,0,0,0,0x0000000000000000
2030884000,3,1,1,1,1,0,0,0x16b0000f7,12,0,0,0,0x0000000000000000
2030884000,7,1,1,1,1,0,0,0x16b0000f7,12,0,0,0,0x0000000000000000
2031012000,0,1,1,1,1,0,0,0x16c0000f7,0,0,0,0,0x0000000000000000
2031012000,4,1,1,1,1,0,0,0x16c0000f7,0,0,0,0,0x0000000000000000
2031140000,1,1,1,1,1,0,0,0x16d0000f7,4,0,0,0,0x0000000000000000
2031140000,5,1,1,1,1,0,0,0x16d0000f7,4,0,0,0,0x0000000000000000
2031268000,2,1,1,1,1,0,0,0x16e0000f7,8,0,0,0,0x0000000000000000
2031268000,6,1,1,1,1,0,0,0x16e0000f7,8,0,0,0,0x0000000000000000
2031396000,3,1,1,1,1,0,0,0x16f0000f7,12,0,0,0,0x0000000000000000
2031396000,7,1,1,1,1,0,0,0x16f0000f7,12,0,0,0,0x0000000000000000
2031524000,0,1,1,1,1,0,0,0x1700000f7,0,0,0,0,0x0000000000000000
2031524000,4,1,1,1,1,0,0,0x1700000f7,0,0,0,0,0x0000000000000000
2031652000,1,1,1,1,1,0,0,0x1710000f7,4,0,0,0,0x0000000000000000
2031652000,5,1,1,1,1,0,0,0x1710000f7,4,0,0,0,0x0000000000000000
2031780000,2,1,1,1,1,0,0,0x1720000f7,8,0,0,0,0x0000000000000000
2031780000,6,1,1,1,1,0,0,0x1720000f7,8,0,0,0,0x0000000000000000
2031908000,3,1,1,1,1,0,0,0x1730000f7,12,0,0,0,0x0000000000000000
2031908000,7,1,1,1,1,0,0,0x1730000f7,12,0,0,0,0x0000000000000000
2032036000,0,1,1,1,1,0,0,0x1740000f7,0,0,0,0,0x0000000000000000
2032036000,4,1,1,1,1,0,0,0x1740000f7,0,0,0,0,0x0000000000000000
2032164000,1,1,1,1,1,0,0,0x1750000f7,4,0,0,0,0x0000000000000000
2032164000,5,1,1,1,1,0,0,0x1750000f7,4,0,0,0,0x0000000000000000
2032292000,2,1,1,1,1,0,0,0x1760000f7,8,0,0,0,0x0000000000000000
2032292000,6,1,1,1,1,0,0,0x1760000f7,8,0,0,0,0x0000000000000000
2032420000,3,1,1,1,1,0,0,0x1770000f7,12,0,0,0,0x0000000000000000
2032420000,7,1,1,1,1,0,0,0x1770000f7,12,0,0,0,0x0000000000000000
2032548000,0,1,1,1,1,0,0,0x1780000f7,0,0,0,0,0x0000000000000000
2032548000,4,1,1,1,1,0,0,0x1780000f7,0,0,0,0,0x0000000000000000
2032676000,1,1,1,1,1,0,0,0x1790000f7,4,0,0,0,0x0000000000000000
2032676000,5,1,1,1,1,0,0,0x1790000f7,4,0,0,0,0x0000000000000000
2032804000,2,1,1,1,1,0,0,0x17a0000f7,8,0,0,0,0x0000000000000000
2032804000,6,1,1,1,1,0,0,0x17a0000f7,8,0,0,0,0x0000000000000000
2032932000,3,1,1,1,1,0,0,0x17b0000f7,12,0,0,0,0x0000000000000000
2032932000,7,1,1,1,1,0,0,0x17b0000f7,12,0,0,0,0x0000000000000000
2033060000,0,1,1,1,1,0,0,0x17c0000f7,0,0,0,0,0x0000000000000000
2033060000,4,1,1,1,1,0,0,0x17c0000f7,0,0,0,0,0x0000000000000000
2033188000,1,1,1,1,1,0,0,0x17d0000f7,4,0,0,0,0x0000000000000000
2033188000,5,1,1,1,1,0,0,0x17d0000f7,4,0,0,0,0x0000000000000000
2033316000,2,1,1,1,1,0,0,0x17e0000f7,8,0,0,0,0x0000000000000000
2033316000,6,1,1,1,1,0,0,0x17e0000f7,8,0,0,0,0x0000000000000000
2033444000,3,1,1,1,1,0,0,0x17f0000f7,12,0,0,0,0x0000000000000000
2033444000,7,1,1,1,1,0,0,0x17f0000f7,12,0,0,0,0x0000000000000000
2033572000,0,1,1,1,1,0,0,0x1800000f7,0,0,0,0,0x0000000000000000
2033572000,4,1,1,1,1,0,0,0x1800000f7,0,0,0,0,0x0000000000000000
2033700000,1,1,1,1,1,0,0,0x1810000f7,4,0,0,0,0x0000000000000000
2033700000,5,1,1,1,1,0,0,0x1810000f7,4,0,0,0,0x0000000000000000
2033828000,2,1,1,1,1,0,0,0x1820000f7,8,0,0,0,0x0000000000000000
2033828000,6,1,1,1,1,0,0,0x1820000f7,8,0,0,0,0x0000000000000000
2033956000,3,1,1,1,1,0,0,0x1830000f7,12,0,0,0,0x0000000000000000
2033956000,7,1,1,1,1,0,0,0x1830000f7,12,0,0,0,0x0000000000000000
2034084000,0,1,1,1,1,0,0,0x1840000f7,0,0,0,0,0x0000000000000000
2034084000,4,1,1,1,1,0,0,0x1840000f7,0,0,0,0,0x0000000000000000
2034212000,1,1,1,1,1,0,0,0x1850000f7,4,0,0,0,0x0000000000000000
2034212000,5,1,1,1,1,0,0,0x1850000f7,4,0,0,0,0x0000000000000000
2034340000,2,1,1,1,1,0,0,0x1860000f7,8,0,0,0,0x0000000000000000
2034340000,6,1,1,1,1,0,0,0x1860000f7,8,0,0,0,0x0000000000000000
2034468000,3,1,1,1,1,0,0,0x1870000f7,12,0,0,0,0x0000000000000000
2034468000,7,1,1,1,1,0,0,0x1870000f7,12,0,0,0,0x0000000000000000
2034596000,0,1,1,1,1,0,0,0x1880000f7,0,0,0,0,0x0000000000000000
2034596000,4,1,1,1,1,0,0,0x1880000f7,0,0,0,0,0x0000000000000000
2034724000,1,1,1,1,1,0,0,0x1890000f7,4,0,0,0,0x0000000000000000
2034724000,5,1,1,1,1,0,0,0x1890000f7,4,0,0,0,0x0000000000000000
2034852000,2,1,1,1,1,0,0,0x18a0000f7,8,0,0,0,0x0000000000000000
