hit_id,lane,channel,t_fine,t_coarse,root_hit_id,abs_ts_a,abs_ts_pre_rbcam,abs_ts_post_rbcam,abs_ts_feb_egress,run_origin
634852269359665,0,17,0,18802,634852269359665,2183596000,2183732000,2199148000,2215459200,1
634869449228850,0,18,0,18802,634869449228850,2183628000,2183764000,2199180000,2215465600,1
634882334130739,0,19,0,18802,634882334130739,2183652000,2183788000,2199212000,2215472000,1
634899513999924,0,20,0,18802,634899513999924,2183684000,2183820000,2199244000,2215478400,1
634912398901813,0,21,0,18802,634912398901813,2183708000,2183844000,2199276000,2215484800,1
634929578770998,0,22,0,18802,634929578770998,2183740000,2183876000,2199308000,2215491200,1
634942463672887,0,23,0,18802,634942463672887,2183764000,2183900000,2199340000,2215497600,1
634959643542072,0,24,0,18802,634959643542072,2183796000,2183932000,2199372000,2215504000,1
634972528443961,0,25,0,18802,634972528443961,2183820000,2183956000,2199404000,2215510400,1
634989708313146,0,26,0,18802,634989708313146,2183852000,2183988000,2199436000,2215516800,1
635002593215035,0,27,0,18802,635002593215035,2183876000,2184012000,2199468000,2215523200,1
635019773084220,0,28,0,18802,635019773084220,2183908000,2184044000,2199500000,2215529600,1
638507286528573,0,29,0,18802,638507286528573,2190404000,2190540000,2199532000,2215536000,1
638524466397758,0,30,0,18802,638524466397758,2190436000,2190572000,2199564000,2215542400,1
638537351299647,0,31,0,18802,638537351299647,2190460000,2190596000,2199596000,2215548800,1
642415706767936,0,0,0,26267,642415706767936,2197684000,2197820000,2208716000,2216060800,1
642428591669825,0,1,0,26267,642428591669825,2197708000,2197844000,2208748000,2216067200,1
642445771539010,0,2,0,26267,642445771539010,2197740000,2197876000,2208780000,2216073600,1
642458656440899,0,3,0,26267,642458656440899,2197764000,2197900000,2208812000,2216080000,1
642475836310084,0,4,0,26267,642475836310084,2197796000,2197932000,2208844000,2216086400,1
642488721211973,0,5,0,26267,642488721211973,2197820000,2197956000,2208876000,2216092800,1
642505901081158,0,6,0,26267,642505901081158,2197852000,2197988000,2208908000,2216099200,1
642518785983047,0,7,0,26267,642518785983047,2197876000,2198012000,2208940000,2216105600,1
642535965852232,0,8,0,26267,642535965852232,2197908000,2198044000,2208972000,2216112000,1
642548850754121,0,9,0,26267,642548850754121,2197932000,2198068000,2209004000,2216118400,1
642566030623306,0,10,0,26267,642566030623306,2197964000,2198100000,2209036000,2216124800,1
642578915525195,0,11,0,26267,642578915525195,2197988000,2198124000,2209068000,2216131200,1
642596095394380,0,12,0,26267,642596095394380,2198020000,2198156000,2209100000,2216137600,1
642608980296269,0,13,0,26267,642608980296269,2198044000,2198180000,2209132000,2216144000,1
642626160165454,0,14,0,26267,642626160165454,2198076000,2198212000,2209164000,2216150400,1
642639045067343,0,15,0,26267,642639045067343,2198100000,2198236000,2209196000,2216156800,1
642656224936528,0,16,0,26267,642656224936528,2198132000,2198268000,2209228000,2216163200,1
642669109838417,0,17,0,26267,642669109838417,2198156000,2198292000,2209260000,2216169600,1
642686289707602,0,18,0,26267,642686289707602,2198188000,2198324000,2209292000,2216176000,1
642699174609491,0,19,0,26267,642699174609491,2198212000,2198348000,2209324000,2216182400,1
642716354478676,0,20,0,26267,642716354478676,2198244000,2198380000,2209356000,2216188800,1
642729239380565,0,21,0,26267,642729239380565,2198268000,2198404000,2209388000,2216195200,1
642746419249750,0,22,0,26267,642746419249750,2198300000,2198436000,2209420000,2216201600,1
642759304151639,0,23,0,26267,642759304151639,2198324000,2198460000,2209452000,2216208000,1
642776484020824,0,24,0,26267,642776484020824,2198356000,2198492000,2209484000,2216214400,1
642789368922713,0,25,0,26267,642789368922713,2198380000,2198516000,2209516000,2216220800,1
642806548791898,0,26,0,26267,642806548791898,2198412000,2198548000,2209548000,2216227200,1
642819433693787,0,27,0,26267,642819433693787,2198436000,2198572000,2209580000,2216233600,1
642836613562972,0,28,0,26267,642836613562972,2198468000,2198604000,2209612000,2216240000,1
642849498464861,0,29,0,26267,642849498464861,2198492000,2198628000,2209644000,2216246400,1
642866678334046,0,30,0,26267,642866678334046,2198524000,2198660000,2209676000,2216252800,1
642879563235935,0,31,0,26267,642879563235935,2198548000,2198684000,2209708000,2216259200,1
646324127007328,0,0,0,26882,646324127007328,2204964000,2205100000,2218828000,2247286400,1
646337011909217,0,1,0,26882,646337011909217,2204988000,2205124000,2218860000,2247292800,1
646354191778402,0,2,0,26882,646354191778402,2205020000,2205156000,2218892000,2247299200,1
646367076680291,0,3,0,26882,646367076680291,2205044000,2205180000,2218924000,2247305600,1
646384256549476,0,4,0,26882,646384256549476,2205076000,2205212000,2218956000,2247312000,1
646397141451365,0,5,0,26882,646397141451365,2205100000,2205236000,2218988000,2247318400,1
646414321320550,0,6,0,26882,646414321320550,2205132000,2205268000,2219020000,2247324800,1
646427206222439,0,7,0,26882,646427206222439,2205156000,2205292000,2219052000,2247331200,1
646444386091624,0,8,0,26882,646444386091624,2205188000,2205324000,2219084000,2247337600,1
646457270993513,0,9,0,26882,646457270993513,2205212000,2205348000,2219116000,2247344000,1
646474450862698,0,10,0,26882,646474450862698,2205244000,2205380000,2219148000,2247350400,1
646487335764587,0,11,0,26882,646487335764587,2205268000,2205404000,2219180000,2247356800,1
646504515633772,0,12,0,26882,646504515633772,2205300000,2205436000,2219212000,2247363200,1
646517400535661,0,13,0,26882,646517400535661,2205324000,2205460000,2219244000,2247369600,1
646534580404846,0,14,0,26882,646534580404846,2205356000,2205492000,2219276000,2247376000,1
646547465306735,0,15,0,26882,646547465306735,2205380000,2205516000,2219308000,2247382400,1
646564645175920,0,16,0,26882,646564645175920,2205412000,2205548000,2219340000,2247388800,1
646577530077809,0,17,0,26882,646577530077809,2205436000,2205572000,2219372000,2247395200,1
646594709946994,0,18,0,26882,646594709946994,2205468000,2205604000,2219404000,2247401600,1
646607594848883,0,19,0,26882,646607594848883,2205492000,2205628000,2219436000,2247408000,1
646624774718068,0,20,0,26882,646624774718068,2205524000,2205660000,2219468000,2247414400,1
646637659619957,0,21,0,26882,646637659619957,2205548000,2205684000,2219500000,2247420800,1
646654839489142,0,22,0,26882,646654839489142,2205580000,2205716000,2219532000,2247427200,1
646667724391031,0,23,0,26882,646667724391031,2205604000,2205740000,2219564000,2247433600,1
646684904260216,0,24,0,26882,646684904260216,2205636000,2205772000,2219596000,2247440000,1
646697789162105,0,25,0,26882,646697789162105,2205660000,2205796000,2219628000,2247446400,1
646714969031290,0,26,0,26882,646714969031290,2205692000,2205828000,2219660000,2247452800,1
646727853933179,0,27,0,26882,646727853933179,2205716000,2205852000,2219692000,2247459200,1
646745033802364,0,28,0,26882,646745033802364,2205748000,2205884000,2219724000,2247465600,1
646757918704253,0,29,0,26882,646757918704253,2205772000,2205908000,2219756000,2247472000,1
646775098573438,0,30,0,26882,646775098573438,2205804000,2205940000,2219788000,2247478400,1
646787983475327,0,31,0,26882,646787983475327,2205828000,2205964000,2219820000,2247484800,1
654140967486080,0,0,0,16,654140967486080,2219524000,2219660000,2228940000,2247996800,1
654153852387969,0,1,0,16,654153852387969,2219548000,2219684000,2228972000,2248003200,1
654171032257154,0,2,0,16,654171032257154,2219580000,2219716000,2229004000,2248009600,1
654183917159043,0,3,0,16,654183917159043,2219604000,2219740000,2229036000,2248016000,1
654201097028228,0,4,0,16,654201097028228,2219636000,2219772000,2229068000,2248022400,1
654213981930117,0,5,0,16,654213981930117,2219660000,2219796000,2229100000,2248028800,1
654231161799302,0,6,0,16,654231161799302,2219692000,2219828000,2229132000,2248035200,1
654244046701191,0,7,0,16,654244046701191,2219716000,2219852000,2229164000,2248041600,1
654261226570376,0,8,0,16,654261226570376,2219748000,2219884000,2229196000,2248048000,1
654274111472265,0,9,0,16,654274111472265,2219772000,2219908000,2229228000,2248054400,1
654291291341450,0,10,0,16,654291291341450,2219804000,2219940000,2229260000,2248060800,1
654304176243339,0,11,0,16,654304176243339,2219828000,2219964000,2229292000,2248067200,1
654321356112524,0,12,0,16,654321356112524,2219860000,2219996000,2229324000,2248073600,1
654334241014413,0,13,0,16,654334241014413,2219884000,2220020000,2229356000,2248080000,1
654351420883598,0,14,0,16,654351420883598,2219916000,2220052000,2229388000,2248086400,1
654364305785487,0,15,0,16,654364305785487,2219940000,2220076000,2229420000,2248092800,1
654381485654672,0,16,0,16,654381485654672,2219972000,2220108000,2229452000,2248099200,1
654394370556561,0,17,0,16,654394370556561,2219996000,2220132000,2229484000,2248105600,1
654411550425746,0,18,0,16,654411550425746,2220028000,2220164000,2229516000,2248112000,1
654424435327635,0,19,0,16,654424435327635,2220052000,2220188000,2229548000,2248118400,1
654441615196820,0,20,0,16,654441615196820,2220084000,2220220000,2229580000,2248124800,1
654454500098709,0,21,0,16,654454500098709,2220108000,2220244000,2229612000,2248131200,1
654471679967894,0,22,0,16,654471679967894,2220140000,2220276000,2229644000,2248137600,1
654484564869783,0,23,0,16,654484564869783,2220164000,2220300000,2229676000,2248144000,1
654501744738968,0,24,0,16,654501744738968,2220196000,2220332000,2229708000,2248150400,1
654514629640857,0,25,0,16,654514629640857,2220220000,2220356000,2229740000,2248156800,1
654531809510042,0,26,0,16,654531809510042,2220252000,2220388000,2229772000,2248163200,1
654544694411931,0,27,0,16,654544694411931,2220276000,2220412000,2229804000,2248169600,1
654561874281116,0,28,0,16,654561874281116,2220308000,2220444000,2229836000,2248176000,1
654574759183005,0,29,0,16,654574759183005,2220332000,2220468000,2229868000,2248182400,1
654591939052190,0,30,0,16,654591939052190,2220364000,2220500000,2229900000,2248188800,1
654604823954079,0,31,0,16,654604823954079,2220388000,2220524000,2229932000,2248195200,1
658049387725472,0,0,0,12874,658049387725472,2226804000,2226940000,2238924000,2248700800,1
658062272627361,0,1,0,12874,658062272627361,2226828000,2226964000,2238956000,2248707200,1
658079452496546,0,2,0,12874,658079452496546,2226860000,2226996000,2238988000,2248713600,1
658092337398435,0,3,0,12874,658092337398435,2226884000,2227020000,2239020000,2248720000,1
658109517267620,0,4,0,12874,658109517267620,2226916000,2227052000,2239052000,2248726400,1
658122402169509,0,5,0,12874,658122402169509,2226940000,2227076000,2239084000,2248732800,1
658139582038694,0,6,0,12874,658139582038694,2226972000,2227108000,2239116000,2248739200,1
658152466940583,0,7,0,12874,658152466940583,2226996000,2227132000,2239148000,2248745600,1
658169646809768,0,8,0,12874,658169646809768,2227028000,2227164000,2239180000,2248752000,1
658182531711657,0,9,0,12874,658182531711657,2227052000,2227188000,2239212000,2248758400,1
658199711580842,0,10,0,12874,658199711580842,2227084000,2227220000,2239244000,2248764800,1
658212596482731,0,11,0,12874,658212596482731,2227108000,2227244000,2239276000,2248771200,1
658229776351916,0,12,0,12874,658229776351916,2227140000,2227276000,2239308000,2248777600,1
658242661253805,0,13,0,12874,658242661253805,2227164000,2227300000,2239340000,2248784000,1
658259841122990,0,14,0,12874,658259841122990,2227196000,2227332000,2239372000,2248790400,1
658272726024879,0,15,0,12874,658272726024879,2227220000,2227356000,2239404000,2248796800,1
658289905894064,0,16,0,12874,658289905894064,2227252000,2227388000,2239436000,2248803200,1
658302790795953,0,17,0,12874,658302790795953,2227276000,2227412000,2239468000,2248809600,1
658319970665138,0,18,0,12874,658319970665138,2227308000,2227444000,2239500000,2248816000,1
658332855567027,0,19,0,12874,658332855567027,2227332000,2227468000,2239532000,2248822400,1
658350035436212,0,20,0,12874,658350035436212,2227364000,2227500000,2239564000,2248828800,1
658362920338101,0,21,0,12874,658362920338101,2227388000,2227524000,2239596000,2248835200,1
658380100207286,0,22,0,12874,658380100207286,2227420000,2227556000,2239628000,2248841600,1
658392985109175,0,23,0,12874,658392985109175,2227444000,2227580000,2239660000,2248848000,1
658410164978360,0,24,0,12874,658410164978360,2227476000,2227612000,2239692000,2248854400,1
658423049880249,0,25,0,12874,658423049880249,2227500000,2227636000,2239724000,2248860800,1
658440229749434,0,26,0,12874,658440229749434,2227532000,2227668000,2239756000,2248867200,1
658453114651323,0,27,0,12874,658453114651323,2227556000,2227692000,2239788000,2248873600,1
658470294520508,0,28,0,12874,658470294520508,2227588000,2227724000,2239820000,2248880000,1
658483179422397,0,29,0,12874,658483179422397,2227612000,2227748000,2239852000,2248886400,1
658500359291582,0,30,0,12874,658500359291582,2227644000,2227780000,2239884000,2248892800,1
658513244193471,0,31,0,12874,658513244193471,2227668000,2227804000,2239916000,2248899200,1
661957807964864,0,0,0,1152,661957807964864,2234084000,2234220000,2249036000,2280528000,1
661970692866753,0,1,0,1152,661970692866753,2234108000,2234244000,2249068000,2280534400,1
661987872735938,0,2,0,1152,661987872735938,2234140000,2234276000,2249100000,2280540800,1
662000757637827,0,3,0,1152,662000757637827,2234164000,2234300000,2249132000,2280547200,1
662017937507012,0,4,0,1152,662017937507012,2234196000,2234332000,2249164000,2280553600,1
662030822408901,0,5,0,1152,662030822408901,2234220000,2234356000,2249196000,2280560000,1
662048002278086,0,6,0,1152,662048002278086,2234252000,2234388000,2249228000,2280566400,1
662060887179975,0,7,0,1152,662060887179975,2234276000,2234412000,2249260000,2280572800,1
662078067049160,0,8,0,1152,662078067049160,2234308000,2234444000,2249292000,2280579200,1
662090951951049,0,9,0,1152,662090951951049,2234332000,2234468000,2249324000,2280585600,1
662108131820234,0,10,0,1152,662108131820234,2234364000,2234500000,2249356000,2280592000,1
662121016722123,0,11,0,1152,662121016722123,2234388000,2234524000,2249388000,2280598400,1
662138196591308,0,12,0,1152,662138196591308,2234420000,2234556000,2249420000,2280604800,1
662151081493197,0,13,0,1152,662151081493197,2234444000,2234580000,2249452000,2280611200,1
662168261362382,0,14,0,1152,662168261362382,2234476000,2234612000,2249484000,2280617600,1
662181146264271,0,15,0,1152,662181146264271,2234500000,2234636000,2249516000,2280624000,1
662198326133456,0,16,0,1152,662198326133456,2234532000,2234668000,2249548000,2280630400,1
662211211035345,0,17,0,1152,662211211035345,2234556000,2234692000,2249580000,2280636800,1
662228390904530,0,18,0,1152,662228390904530,2234588000,2234724000,2249612000,2280643200,1
662241275806419,0,19,0,1152,662241275806419,2234612000,2234748000,2249644000,2280649600,1
662258455675604,0,20,0,1152,662258455675604,2234644000,2234780000,2249676000,2280656000,1
662271340577493,0,21,0,1152,662271340577493,2234668000,2234804000,2249708000,2280662400,1
662288520446678,0,22,0,1152,662288520446678,2234700000,2234836000,2249740000,2280668800,1
662301405348567,0,23,0,1152,662301405348567,2234724000,2234860000,2249772000,2280675200,1
662318585217752,0,24,0,1152,662318585217752,2234756000,2234892000,2249804000,2280681600,1
662331470119641,0,25,0,1152,662331470119641,2234780000,2234916000,2249836000,2280688000,1
662348649988826,0,26,0,1152,662348649988826,2234812000,2234948000,2249868000,2280694400,1
662361534890715,0,27,0,1152,662361534890715,2234836000,2234972000,2249900000,2280700800,1
662378714759900,0,28,0,1152,662378714759900,2234868000,2235004000,2249932000,2280707200,1
662391599661789,0,29,0,1152,662391599661789,2234892000,2235028000,2249964000,2280713600,1
662408779530974,0,30,0,1152,662408779530974,2234924000,2235060000,2249996000,2280720000,1
662421664432863,0,31,0,1152,662421664432863,2234948000,2235084000,2250028000,2280726400,1
669774648443616,0,0,0,19014,669774648443616,2248644000,2248780000,2259148000,2281238400,1
669787533345505,0,1,0,19014,669787533345505,2248668000,2248804000,2259180000,2281244800,1
669804713214690,0,2,0,19014,669804713214690,2248700000,2248836000,2259212000,2281251200,1
669817598116579,0,3,0,19014,669817598116579,2248724000,2248860000,2259244000,2281257600,1
669834777985764,0,4,0,19014,669834777985764,2248756000,2248892000,2259276000,2281264000,1
669847662887653,0,5,0,19014,669847662887653,2248780000,2248916000,2259308000,2281270400,1
669864842756838,0,6,0,19014,669864842756838,2248812000,2248948000,2259340000,2281276800,1
669877727658727,0,7,0,19014,669877727658727,2248836000,2248972000,2259372000,2281283200,1
669894907527912,0,8,0,19014,669894907527912,2248868000,2249004000,2259404000,2281289600,1
669907792429801,0,9,0,19014,669907792429801,2248892000,2249028000,2259436000,2281296000,1
669924972298986,0,10,0,19014,669924972298986,2248924000,2249060000,2259468000,2281302400,1
669937857200875,0,11,0,19014,669937857200875,2248948000,2249084000,2259500000,2281308800,1
669955037070060,0,12,0,19014,669955037070060,2248980000,2249116000,2259532000,2281315200,1
669967921971949,0,13,0,19014,669967921971949,2249004000,2249140000,2259564000,2281321600,1
669985101841134,0,14,0,19014,669985101841134,2249036000,2249172000,2259596000,2281328000,1
669997986743023,0,15,0,19014,669997986743023,2249060000,2249196000,2259628000,2281334400,1
670015166612208,0,16,0,19014,670015166612208,2249092000,2249228000,2259660000,2281340800,1
670028051514097,0,17,0,19014,670028051514097,2249116000,2249252000,2259692000,2281347200,1
670045231383282,0,18,0,19014,670045231383282,2249148000,2249284000,2259724000,2281353600,1
670058116285171,0,19,0,19014,670058116285171,2249172000,2249308000,2259756000,2281360000,1
670075296154356,0,20,0,19014,670075296154356,2249204000,2249340000,2259788000,2281366400,1
670088181056245,0,21,0,19014,670088181056245,2249228000,2249364000,2259820000,2281372800,1
670105360925430,0,22,0,19014,670105360925430,2249260000,2249396000,2259852000,2281379200,1
670118245827319,0,23,0,19014,670118245827319,2249284000,2249420000,2259884000,2281385600,1
670135425696504,0,24,0,19014,670135425696504,2249316000,2249452000,2259916000,2281392000,1
670148310598393,0,25,0,19014,670148310598393,2249340000,2249476000,2259948000,2281398400,1
670165490467578,0,26,0,19014,670165490467578,2249372000,2249508000,2259980000,2281404800,1
670178375369467,0,27,0,19014,670178375369467,2249396000,2249532000,2260012000,2281411200,1
670195555238652,0,28,0,19014,670195555238652,2249428000,2249564000,2260044000,2281417600,1
670208440140541,0,29,0,19014,670208440140541,2249452000,2249588000,2260076000,2281424000,1
670225620009726,0,30,0,19014,670225620009726,2249484000,2249620000,2260108000,2281430400,1
670238504911615,0,31,0,19014,670238504911615,2249508000,2249644000,2260140000,2281436800,1
673683068683008,0,0,0,22626,673683068683008,2255924000,2256060000,2269260000,2281948800,1
673695953584897,0,1,0,22626,673695953584897,2255948000,2256084000,2269292000,2281955200,1
673713133454082,0,2,0,22626,673713133454082,2255980000,2256116000,2269324000,2281961600,1
673726018355971,0,3,0,22626,673726018355971,2256004000,2256140000,2269356000,2281968000,1
673743198225156,0,4,0,22626,673743198225156,2256036000,2256172000,2269388000,2281974400,1
673756083127045,0,5,0,22626,673756083127045,2256060000,2256196000,2269420000,2281980800,1
673773262996230,0,6,0,22626,673773262996230,2256092000,2256228000,2269452000,2281987200,1
673786147898119,0,7,0,22626,673786147898119,2256116000,2256252000,2269484000,2281993600,1
673803327767304,0,8,0,22626,673803327767304,2256148000,2256284000,2269516000,2282000000,1
673816212669193,0,9,0,22626,673816212669193,2256172000,2256308000,2269548000,2282006400,1
673833392538378,0,10,0,22626,673833392538378,2256204000,2256340000,2269580000,2282012800,1
673846277440267,0,11,0,22626,673846277440267,2256228000,2256364000,2269612000,2282019200,1
673863457309452,0,12,0,22626,673863457309452,2256260000,2256396000,2269644000,2282025600,1
673876342211341,0,13,0,22626,673876342211341,2256284000,2256420000,2269676000,2282032000,1
673893522080526,0,14,0,22626,673893522080526,2256316000,2256452000,2269708000,2282038400,1
673906406982415,0,15,0,22626,673906406982415,2256340000,2256476000,2269740000,2282044800,1
673923586851600,0,16,0,22626,673923586851600,2256372000,2256508000,2269772000,2282051200,1
673936471753489,0,17,0,22626,673936471753489,2256396000,2256532000,2269804000,2282057600,1
673953651622674,0,18,0,22626,673953651622674,2256428000,2256564000,2269836000,2282064000,1
673966536524563,0,19,0,22626,673966536524563,2256452000,2256588000,2269868000,2282070400,1
673983716393748,0,20,0,22626,673983716393748,2256484000,2256620000,2269900000,2282076800,1
673996601295637,0,21,0,22626,673996601295637,2256508000,2256644000,2269932000,2282083200,1
674013781164822,0,22,0,22626,674013781164822,2256540000,2256676000,2269964000,2282089600,1
674026666066711,0,23,0,22626,674026666066711,2256564000,2256700000,2269996000,2282096000,1
674043845935896,0,24,0,22626,674043845935896,2256596000,2256732000,2270028000,2282102400,1
674056730837785,0,25,0,22626,674056730837785,2256620000,2256756000,2270060000,2282108800,1
674073910706970,0,26,0,22626,674073910706970,2256652000,2256788000,2270092000,2282115200,1
674086795608859,0,27,0,22626,674086795608859,2256676000,2256812000,2270124000,2282121600,1
674103975478044,0,28,0,22626,674103975478044,2256708000,2256844000,2270156000,2282128000,1
674116860379933,0,29,0,22626,674116860379933,2256732000,2256868000,2270188000,2282134400,1
674134040249118,0,30,0,22626,674134040249118,2256764000,2256900000,2270220000,2282140800,1
674146925151007,0,31,0,22626,674146925151007,2256788000,2256924000,2270252000,2282147200,1
681499909161760,0,0,0,1,681499909161760,2270484000,2270620000,2279244000,2282652800,1
681512794063649,0,1,0,1,681512794063649,2270508000,2270644000,2279276000,2282659200,1
681529973932834,0,2,0,1,681529973932834,2270540000,2270676000,2279308000,2282665600,1
681542858834723,0,3,0,1,681542858834723,2270564000,2270700000,2279340000,2282672000,1
681560038703908,0,4,0,1,681560038703908,2270596000,2270732000,2279372000,2282678400,1
681572923605797,0,5,0,1,681572923605797,2270620000,2270756000,2279404000,2282684800,1
681590103474982,0,6,0,1,681590103474982,2270652000,2270788000,2279436000,2282691200,1
681602988376871,0,7,0,1,681602988376871,2270676000,2270812000,2279468000,2282697600,1
681620168246056,0,8,0,1,681620168246056,2270708000,2270844000,2279500000,2282704000,1
681633053147945,0,9,0,1,681633053147945,2270732000,2270868000,2279532000,2282710400,1
681650233017130,0,10,0,1,681650233017130,2270764000,2270900000,2279564000,2282716800,1
681663117919019,0,11,0,1,681663117919019,2270788000,2270924000,2279596000,2282723200,1
681680297788204,0,12,0,1,681680297788204,2270820000,2270956000,2279628000,2282729600,1
681693182690093,0,13,0,1,681693182690093,2270844000,2270980000,2279660000,2282736000,1
681710362559278,0,14,0,1,681710362559278,2270876000,2271012000,2279692000,2282742400,1
681723247461167,0,15,0,1,681723247461167,2270900000,2271036000,2279724000,2282748800,1
681740427330352,0,16,0,1,681740427330352,2270932000,2271068000,2279756000,2282755200,1
681753312232241,0,17,0,1,681753312232241,2270956000,2271092000,2279788000,2282761600,1
681770492101426,0,18,0,1,681770492101426,2270988000,2271124000,2279820000,2282768000,1
681783377003315,0,19,0,1,681783377003315,2271012000,2271148000,2279852000,2282774400,1
681800556872500,0,20,0,1,681800556872500,2271044000,2271180000,2279884000,2282780800,1
681813441774389,0,21,0,1,681813441774389,2271068000,2271204000,2279916000,2282787200,1
681830621643574,0,22,0,1,681830621643574,2271100000,2271236000,2279948000,2282793600,1
681843506545463,0,23,0,1,681843506545463,2271124000,2271260000,2279980000,2282800000,1
681860686414648,0,24,0,1,681860686414648,2271156000,2271292000,2280012000,2282806400,1
681873571316537,0,25,0,1,681873571316537,2271180000,2271316000,2280044000,2282812800,1
681890751185722,0,26,0,1,681890751185722,2271212000,2271348000,2280076000,2282819200,1
681903636087611,0,27,0,1,681903636087611,2271236000,2271372000,2280108000,2282825600,1
681920815956796,0,28,0,1,681920815956796,2271268000,2271404000,2280140000,2282832000,1
681933700858685,0,29,0,1,681933700858685,2271292000,2271428000,2280172000,2282838400,1
681950880727870,0,30,0,1,681950880727870,2271324000,2271460000,2280204000,2282844800,1
681963765629759,0,31,0,1,681963765629759,2271348000,2271484000,2280236000,2282851200,1
685408329401152,0,0,0,9923,685408329401152,2277764000,2277900000,2289356000,2313072000,1
685421214303041,0,1,0,9923,685421214303041,2277788000,2277924000,2289388000,2313078400,1
685438394172226,0,2,0,9923,685438394172226,2277820000,2277956000,2289420000,2313084800,1
685451279074115,0,3,0,9923,685451279074115,2277844000,2277980000,2289452000,2313091200,1
685468458943300,0,4,0,9923,685468458943300,2277876000,2278012000,2289484000,2313097600,1
685481343845189,0,5,0,9923,685481343845189,2277900000,2278036000,2289516000,2313104000,1
685498523714374,0,6,0,9923,685498523714374,2277932000,2278068000,2289548000,2313110400,1
685511408616263,0,7,0,9923,685511408616263,2277956000,2278092000,2289580000,2313116800,1
685528588485448,0,8,0,9923,685528588485448,2277988000,2278124000,2289612000,2313123200,1
685541473387337,0,9,0,9923,685541473387337,2278012000,2278148000,2289644000,2313129600,1
685558653256522,0,10,0,9923,685558653256522,2278044000,2278180000,2289676000,2313136000,1
685571538158411,0,11,0,9923,685571538158411,2278068000,2278204000,2289708000,2313142400,1
685588718027596,0,12,0,9923,685588718027596,2278100000,2278236000,2289740000,2313148800,1
685601602929485,0,13,0,9923,685601602929485,2278124000,2278260000,2289772000,2313155200,1
685618782798670,0,14,0,9923,685618782798670,2278156000,2278292000,2289804000,2313161600,1
685631667700559,0,15,0,9923,685631667700559,2278180000,2278316000,2289836000,2313168000,1
685648847569744,0,16,0,9923,685648847569744,2278212000,2278348000,2289868000,2313174400,1
685661732471633,0,17,0,9923,685661732471633,2278236000,2278372000,2289900000,2313180800,1
685678912340818,0,18,0,9923,685678912340818,2278268000,2278404000,2289932000,2313187200,1
685691797242707,0,19,0,9923,685691797242707,2278292000,2278428000,2289964000,2313193600,1
685708977111892,0,20,0,9923,685708977111892,2278324000,2278460000,2289996000,2313200000,1
685721862013781,0,21,0,9923,685721862013781,2278348000,2278484000,2290028000,2313206400,1
685739041882966,0,22,0,9923,685739041882966,2278380000,2278516000,2290060000,2313212800,1
685751926784855,0,23,0,9923,685751926784855,2278404000,2278540000,2290092000,2313219200,1
685769106654040,0,24,0,9923,685769106654040,2278436000,2278572000,2290124000,2313225600,1
685781991555929,0,25,0,9923,685781991555929,2278460000,2278596000,2290156000,2313232000,1
685799171425114,0,26,0,9923,685799171425114,2278492000,2278628000,2290188000,2313238400,1
685812056327003,0,27,0,9923,685812056327003,2278516000,2278652000,2290220000,2313244800,1
685829236196188,0,28,0,9923,685829236196188,2278548000,2278684000,2290252000,2313251200,1
685842121098077,0,29,0,9923,685842121098077,2278572000,2278708000,2290284000,2313257600,1
685859300967262,0,30,0,9923,685859300967262,2278604000,2278740000,2290316000,2313264000,1
685872185869151,0,31,0,9923,685872185869151,2278628000,2278764000,2290348000,2313270400,1
689316749640544,0,0,0,21346,689316749640544,2285044000,2285180000,2299468000,2313782400,1
689329634542433,0,1,0,21346,689329634542433,2285068000,2285204000,2299500000,2313788800,1
689346814411618,0,2,0,21346,689346814411618,2285100000,2285236000,2299532000,2313795200,1
689359699313507,0,3,0,21346,689359699313507,2285124000,2285260000,2299564000,2313801600,1
689376879182692,0,4,0,21346,689376879182692,2285156000,2285292000,2299596000,2313808000,1
689389764084581,0,5,0,21346,689389764084581,2285180000,2285316000,2299628000,2313814400,1
689406943953766,0,6,0,21346,689406943953766,2285212000,2285348000,2299660000,2313820800,1
689419828855655,0,7,0,21346,689419828855655,2285236000,2285372000,2299692000,2313827200,1
689437008724840,0,8,0,21346,689437008724840,2285268000,2285404000,2299724000,2313833600,1
689449893626729,0,9,0,21346,689449893626729,2285292000,2285428000,2299756000,2313840000,1
689467073495914,0,10,0,21346,689467073495914,2285324000,2285460000,2299788000,2313846400,1
689479958397803,0,11,0,21346,689479958397803,2285348000,2285484000,2299820000,2313852800,1
689497138266988,0,12,0,21346,689497138266988,2285380000,2285516000,2299852000,2313859200,1
689510023168877,0,13,0,21346,689510023168877,2285404000,2285540000,2299884000,2313865600,1
689527203038062,0,14,0,21346,689527203038062,2285436000,2285572000,2299916000,2313872000,1
689540087939951,0,15,0,21346,689540087939951,2285460000,2285596000,2299948000,2313878400,1
689557267809136,0,16,0,21346,689557267809136,2285492000,2285628000,2299980000,2313884800,1
689570152711025,0,17,0,21346,689570152711025,2285516000,2285652000,2300012000,2313891200,1
689587332580210,0,18,0,21346,689587332580210,2285548000,2285684000,2300044000,2313897600,1
689600217482099,0,19,0,21346,689600217482099,2285572000,2285708000,2300076000,2313904000,1
689617397351284,0,20,0,21346,689617397351284,2285604000,2285740000,2300108000,2313910400,1
689630282253173,0,21,0,21346,689630282253173,2285628000,2285764000,2300140000,2313916800,1
